fips,area,latitude,longitude
29103,506.83,40.136776,-92.146809
29105,768.012,37.65969,-92.594832
29107,638.943,39.068705,-93.802639
29109,613.378,37.106135,-93.833262
29111,510.796,40.084559,-91.728803
29113,640.463,39.058568,-90.957771
29115,621.376,39.86444,-93.108019
29117,538.567,39.778587,-93.548201
29119,539.681,36.630218,-94.343956
29121,812.372,39.829795,-92.56434
29123,497.6,37.473235,-90.345453
29125,529.927,38.162615,-91.923601
29127,444.304,39.807538,-91.635379
29129,455.11,40.421414,-93.567631
29131,599.992,38.21672,-92.429871
29133,428.762,36.826264,-89.295929
29135,418.871,38.633037,-92.583642
29137,670.163,39.49827,-92.006458
29139,542.008,38.935162,-91.465437
29141,614.021,38.420807,-92.874835
29143,696.574,36.594261,-89.655949
29145,626.586,36.908017,-94.334741
29147,877.876,40.360484,-94.883281
29149,791.545,36.684867,-91.402902
29151,610.451,38.464254,-91.859504
29153,755.233,36.649643,-92.45858
29155,513.434,36.209916,-89.785942
29157,484.16,37.71113,-89.802125
29159,686.269,38.727367,-93.285207
29161,674.322,37.866326,-91.790349
29163,684.716,39.344178,-91.171042
29165,426.805,39.378696,-94.761472
29167,642.411,37.616761,-93.400817
29169,551.48,37.824835,-92.207022
29171,519.611,40.478606,-93.014531
29173,483.834,39.553455,-91.524787
29175,487.825,39.441601,-92.492725
29177,573.936,39.308401,-93.995746
29179,814.413,37.360857,-90.969516
29181,631.641,36.648902,-90.86706
29183,592.607,38.781102,-90.674915
29185,702.051,38.039069,-93.773077
29186,506.775,37.89018,-90.18117
29187,454.674,37.810707,-90.473868
29189,523.018,38.640702,-90.445954
29195,766.916,39.13584,-93.204164
29197,308.159,40.469361,-92.519016
29199,439.296,40.447686,-92.142824
29201,425.857,37.047793,-89.568098
29203,1003.999,37.15198,-91.398364
29205,502.318,39.797531,-92.088719
29207,829.021,36.855428,-89.941735
29209,510.777,36.747857,-93.467782
29211,651.504,40.209587,-93.109783
29213,651.639,36.649827,-93.042819
29215,1179.224,37.314257,-91.964478
29217,836.829,37.850196,-94.341597
29219,437.77,38.761902,-91.159307
29221,762.489,37.942315,-90.897056
29223,774.064,37.113825,-90.460868
29225,593.763,37.280804,-92.87608
29227,266.82,40.480482,-94.419129
29229,683.135,37.267636,-92.48001
29510,66.034,38.635699,-90.244582
30001,5571.892,45.133863,-112.892869
30003,5014.611,45.407869,-107.518163
30005,4238.776,48.428282,-108.967648
30007,1238.757,46.334476,-111.496103
30009,2062.163,45.224475,-109.028551
30011,3348.28,45.516825,-104.515324
30013,2711.484,47.316443,-111.350571
30015,3996.725,47.886837,-110.436189
30017,3793.217,46.261481,-105.550508
30019,1426.499,48.794429,-105.541739
30021,2383.172,47.272425,-104.901027
30023,741.201,46.099059,-113.139108
30025,1623.056,46.318184,-104.405718
30027,4350.414,47.222997,-109.22328
30029,5256.439,48.314696,-114.054319
30031,2632.066,45.535559,-111.173443
30033,4847.474,47.281174,-106.982212
30035,3036.924,48.705671,-112.990502
30037,1176.341,46.380624,-109.174586
30039,1733.046,46.395358,-113.425683
30041,2916.024,48.628331,-110.106372
30043,1658.84,46.126557,-112.056771
30045,1870.619,47.032558,-110.30532
30047,1653.717,47.642901,-114.083687
30049,3497.715,47.122133,-112.382954
30051,1447.176,48.559654,-111.036924
30053,3675.126,48.542232,-115.404343
30055,2682.824,47.629628,-105.757222
30057,3602.793,45.319288,-111.917328
30059,2394.761,46.585706,-110.921781
30061,1223.259,47.155213,-115.06455
30063,2618.32,47.027263,-113.892681
30065,1870.907,46.505665,-108.436982
30067,2813.493,45.421905,-110.532798
30069,1673.804,47.141917,-108.226575
30071,5211.88,48.250155,-107.928833
30073,1639.839,48.230312,-112.219928
30075,3297.903,45.40889,-105.555259
30077,2332.646,46.844225,-112.9311
30079,1742.566,46.852434,-105.375808
30081,2400.202,46.079298,-114.119065
30083,2103.287,47.785513,-104.563387
30085,2369.417,48.282747,-104.99517
30087,5027.007,46.161734,-106.701953
30089,2789.984,47.756469,-115.180225
30091,1706.093,48.705523,-104.533913
30093,719.052,45.895959,-112.660222
30095,1804.583,45.663496,-109.391752
30097,1862.034,45.81306,-109.941312
30099,2292.519,47.819035,-112.281725
30101,1945.766,48.645052,-111.733493
30103,984.024,46.209636,-107.280494
30105,5061.791,48.365713,-106.687883
30107,1428.242,46.497047,-109.857147
30109,889.926,46.962866,-104.274466
30111,2649.032,45.936987,-108.276656
31001,564.23,40.520632,-98.500044
31003,858.592,42.183225,-98.058037
31005,718.307,41.570856,-101.697045
31007,746.267,41.53975,-103.726263
31009,714.52,41.92523,-99.990771
31011,687.218,41.7054,-98.066794
31013,1077.837,42.215665,-103.087821
31015,544.531,42.894448,-98.773022
31017,1225.122,42.34939,-99.923176
31019,975.399,40.855226,-99.074983
31021,497.063,41.854179,-96.337746
31023,590.812,41.226072,-97.13204
31025,565.891,40.909878,-96.140609
31027,745.847,42.604511,-97.256824
31029,897.499,40.53039,-101.694192
31031,6009.332,42.566985,-101.072622
31033,1196.4,41.214236,-103.011929
31035,573.538,40.523669,-98.05105
31037,416.516,41.574675,-97.089455
31039,574.653,41.915865,-96.788517
31041,2575.882,41.393893,-99.726866
31043,267.421,42.390456,-96.562549
31045,1401.067,42.711214,-103.134872
31047,1019.433,40.867378,-99.815154
31049,440.712,41.112988,-102.332604
31051,482.901,42.48528,-96.855862
31053,543,41.577008,-96.645853
31055,339.347,41.297091,-96.154066
31057,920.854,40.180165,-101.681133
31059,576.525,40.52504,-97.596705
31061,576.004,40.183203,-98.96208
31063,980.08,40.530947,-100.406683
31065,720.644,40.191991,-99.909661
31067,859.958,40.255234,-96.683453
31069,1730.876,41.659381,-102.328229
31071,571.383,41.905572,-98.922998
31073,462.723,40.509838,-99.824078
31075,783.224,41.915867,-101.756875
31077,570.656,41.5676,-98.530566
31079,552.145,40.866023,-98.498004
31081,547.021,40.877145,-98.021943
31083,574.061,40.178766,-99.403418
31085,713.282,40.535786,-101.05558
31087,718.477,40.176896,-101.044217
31089,2417.496,42.459287,-98.784766
31091,721.462,41.9187,-101.11681
31093,575.592,41.219403,-98.513303
31095,575.67,40.175736,-97.143103
31097,376.733,40.395457,-96.268562
31099,516.349,40.506269,-98.948461
31101,1109.736,41.194404,-101.644474
31103,773.919,42.87548,-99.718351
31105,952.405,41.199155,-103.711105
31107,1139.721,42.634405,-97.891349
31109,846.381,40.783547,-96.688658
31111,2575.126,41.050322,-100.744481
31113,571.125,41.542156,-100.443665
31115,571.099,41.897714,-99.509764
31117,860.011,41.596473,-101.060237
31119,575.451,41.909929,-97.606856
31121,494.498,41.169801,-98.031051
31123,1429.861,41.732205,-102.990599
31125,448.231,41.402386,-97.991408
31127,409.604,40.387448,-95.850954
31129,575.819,40.176492,-98.046842
31131,619.019,40.637992,-96.131027
31133,432.949,40.13785,-96.245225
31135,884.432,40.856065,-101.636443
31137,540.426,40.516365,-99.406557
31139,574.593,42.271413,-97.610992
31141,684.589,41.576866,-97.513467
31143,440.642,41.187925,-97.570663
31145,718.006,40.16942,-100.468576
31147,554.573,40.123743,-95.718603
31149,1011.719,42.413325,-99.45853
31151,576.309,40.516802,-97.131755
31153,247.523,41.115064,-96.109125
31155,759.82,41.223152,-96.640923
31157,745.362,41.851589,-103.70586
31159,575.887,40.871944,-97.140383
31161,2469.797,42.507074,-102.389698
31163,571.644,41.218743,-98.972849
31165,2067.463,42.483806,-103.742605
31167,431.003,41.904793,-97.174724
31169,574.975,40.173845,-97.596263
31171,714.019,41.84862,-100.506911
31173,396.078,42.154061,-96.533943
31175,570.458,41.564094,-98.983484
31177,393.197,41.533979,-96.224574
31179,443.335,42.210746,-97.126243
31181,575.043,40.180646,-98.49859
31183,575.591,41.937859,-98.522289
31185,575.829,40.873056,-97.596742
32001,5024.058,39.525701,-118.270419
32003,8060.812,36.214236,-115.013819
32005,737.641,38.905129,-119.609019
32007,17202.946,41.141133,-115.351424
32009,3589.039,37.778966,-117.632382
32011,4179.963,39.977788,-116.272208
32013,9657.822,41.407914,-118.127592
32015,5519.489,39.900211,-117.04724
32017,10636.987,37.634605,-114.863037
32019,2024.2,39.022214,-119.197417
32021,3812.978,38.516647,-118.416279
32023,18198.607,37.966379,-116.459047
32027,6067.426,40.439639,-118.409477
32029,263.643,39.438385,-119.524646
32031,6542.212,40.703311,-119.710315
32033,8896.76,39.417804,-114.900945
32510,157.244,39.153447,-119.743442
33001,468.582,43.519109,-71.425366
33003,992.434,43.867567,-71.201665
33005,729.099,42.925455,-72.248217
33007,1829.734,44.652419,-71.289383
33009,1749.545,43.926488,-71.842264
33011,892.215,42.911643,-71.723101
33013,956.447,43.299485,-71.68013
33015,795.11,42.98936,-71.099437
33017,384.002,43.293177,-71.035927
33019,551.994,43.361188,-72.222084
34001,671.826,39.469354,-74.633758
34003,246.671,40.95909,-74.074522
34005,819.838,39.875786,-74.663006
34007,227.293,39.802352,-74.961251
34009,620.417,39.086143,-74.847716
34011,677.621,39.328387,-75.121644
34013,129.631,40.787217,-74.246136
34015,337.177,39.721019,-75.143708
34017,62.313,40.731384,-74.078627
34019,437.437,40.565283,-74.91197
34021,228.888,40.282503,-74.703724
34023,322.827,40.439593,-74.407585
34025,665.32,40.287056,-74.152446
34027,481.625,40.858581,-74.547427
34029,915.401,39.86585,-74.263027
34031,197.105,41.033763,-74.300308
34033,372.329,39.573828,-75.357356
34035,304.857,40.565522,-74.61993
34037,535.743,41.137424,-74.691855
34039,105.401,40.659871,-74.308696
34041,362.858,40.853524,-75.009542
35001,1167.188,35.054002,-106.669065
35003,6929.171,33.901814,-108.392097
35005,6075.123,33.361605,-104.469837
35006,4541.731,34.93205,-108.000255
35007,3768.222,36.612963,-104.640126
35009,1407.953,34.572984,-103.346055
35011,2333.882,34.351429,-104.401527
35013,3814.38,32.350912,-106.832182
35015,4197.522,32.457858,-104.306471
35017,3967.551,32.732087,-108.381504
35019,3031.597,34.869782,-104.784968
35021,2125.888,35.863152,-103.829931
35023,3445.993,31.899658,-108.745729
35025,4394.202,32.795687,-103.413271
35027,4831.309,33.740941,-105.449083
35028,109.256,35.870047,-106.307968
35029,2965.355,32.184482,-107.746639
35031,5455.276,35.573732,-108.255307
35033,1933.621,35.982841,-104.921898
35035,6627.502,32.588776,-105.781079
35037,2881.583,35.107018,-103.548071
35039,5896.15,36.509669,-106.693983
35041,2454.653,34.021457,-103.482725
35043,3715.943,35.685073,-106.882618
35045,5538.424,36.511625,-108.324578
35047,4735.659,35.476876,-104.803515
35049,1910.871,35.513722,-105.966441
35051,4236.224,33.119479,-107.188161
35053,6648.749,33.991614,-106.939003
35055,2204.417,36.576529,-105.637987
35057,3345.733,34.634644,-105.846836
35059,3830.875,36.488085,-103.475723
35061,1068.294,34.71684,-106.806582
36001,533.302,42.588271,-73.974014
36003,1034.387,42.247894,-78.026176
36005,57.478,40.848711,-73.852939
36007,715.515,42.161977,-75.830291
36009,1322.485,42.244853,-78.681006
36011,863.671,43.008546,-76.574587
36013,1500.183,42.304216,-79.407595
36015,410.779,42.155281,-76.747179
36017,898.63,42.489732,-75.604905
36019,1117.526,44.75271,-73.705648
36021,648.265,42.247729,-73.626805
36023,501.518,42.593824,-76.076265
36025,1467.446,42.193987,-74.966728
36027,825.348,41.755009,-73.739951
36029,1226.854,42.752759,-78.778192
36031,1916.228,44.108971,-73.777573
36033,1697.472,44.594374,-74.31067
36035,532.88,43.115609,-74.423678
36037,495.308,43.00091,-78.192778
36039,658.049,42.286951,-74.149495
36041,1807.804,43.657879,-74.502456
36043,1457.957,43.461635,-74.894694
36045,1857.222,43.995371,-76.053522
36047,96.918,40.635133,-73.950777
36049,1289.961,43.786397,-75.442617
36051,640.259,42.727485,-77.76978
36053,661.283,42.910026,-75.663575
36055,1366.729,43.464475,-77.664656
36057,410.355,42.900891,-74.435358
36059,453.234,40.729687,-73.589384
36061,33.591,40.776557,-73.970174
36063,1139.669,43.456731,-78.792143
36065,1257.656,43.242727,-75.434282
36067,805.618,43.00653,-76.196117
36069,662.526,42.856695,-77.303277
36071,838.645,41.40241,-74.306252
36073,817.422,43.502287,-78.229726
36075,1312.083,43.461443,-76.209258
36077,1015.752,42.629776,-75.028841
36079,246.251,41.427904,-73.743882
36081,178.207,40.658557,-73.837929
36083,665.393,42.710421,-73.513845
36085,102.291,40.563855,-74.137063
36087,199.342,41.154785,-74.024772
36089,2821.439,44.488113,-75.074311
36091,843.808,43.106135,-73.855387
36093,209.386,42.817542,-74.043583
36095,626.327,42.591294,-74.438172
36097,342.328,42.419776,-76.938604
36099,390.439,42.782294,-76.827088
36101,1404.083,42.266725,-77.385525
36103,2373.133,40.943554,-72.692218
36105,996.723,41.720176,-74.76468
36107,522.88,42.178057,-76.29745
36109,491.558,42.453281,-76.473712
36111,1160.76,41.947232,-74.265447
36113,931.604,43.555105,-73.838139
36115,845.888,43.312377,-73.439428
36117,1383.051,43.458758,-77.063164
36119,499.995,41.15277,-73.745912
36121,596.287,42.701363,-78.228567
36123,375.79,42.638237,-77.104324
37001,434.737,36.041974,-79.399935
37003,263.65,35.920951,-81.177467
37005,236.547,36.489356,-81.132299
37007,537.094,34.974996,-80.109959
37009,429.269,36.436305,-81.49877
37011,247.229,36.072894,-81.920363
37013,958.215,35.482313,-76.842014
37015,741.249,36.06133,-76.962367
37017,887.158,34.591949,-78.539513
37019,1049.824,34.038708,-78.227688
37021,660.141,35.609371,-82.530426
37023,515.075,35.746182,-81.70618
37025,364.464,35.387845,-80.552868
37027,474.313,35.957857,-81.530076
37029,310.214,36.342344,-76.162488
37031,1340.625,34.858313,-76.526967
37033,428.252,36.393097,-79.332546
37035,413.415,35.663182,-81.214151
37037,709.831,35.704994,-79.251454
37039,466.724,35.136233,-84.061308
37041,233.298,36.127288,-76.60207
37043,220.629,35.052997,-83.752264
37045,468.251,35.33463,-81.557115
37047,953.64,34.260471,-78.636378
37049,774.162,35.118179,-77.082541
37051,658.367,35.050192,-78.828719
37053,526.592,36.372174,-75.941224
37055,1562.564,35.606269,-75.767536
37057,567.018,35.795123,-80.206525
37059,267.088,35.929356,-80.542542
37061,821.674,34.934403,-77.933543
37063,297.866,36.036589,-78.877919
37065,506.65,35.917055,-77.602655
37067,412.697,36.131667,-80.257289
37069,494.498,36.088241,-78.28309
37071,364.102,35.293344,-81.177256
37073,345.688,36.442135,-76.702355
37075,301.665,35.348111,-83.830909
37077,536.499,36.299884,-78.657634
37079,266.4,35.481933,-77.681667
37081,657.628,36.079065,-79.788665
37083,731.179,36.251438,-77.644842
37085,601.304,35.368635,-78.87161
37087,554.625,35.557097,-82.972807
37089,375.231,35.336424,-82.479634
37091,360.354,36.363517,-76.981616
37093,392.296,35.017233,-79.241964
37095,1424.026,35.408157,-76.153687
37097,596.902,35.806356,-80.874545
37099,494.545,35.286463,-83.130641
37101,795.504,35.513405,-78.367267
37103,473.215,35.03216,-77.356443
37105,259.043,35.476075,-79.17222
37107,402.818,35.238062,-77.639023
37109,307.041,35.487825,-81.225176
37111,445.997,35.682232,-82.048029
37113,519.687,35.152959,-83.421901
37115,451.437,35.86408,-82.712731
37117,461.508,35.841059,-77.112867
37119,545.909,35.246862,-80.833832
37121,222.087,36.013102,-82.163554
37123,501.794,35.338071,-79.904196
37125,705.853,35.310163,-79.480664
37127,542.769,35.965945,-77.987555
37129,328.203,34.177466,-77.871378
37131,550.605,36.421774,-77.398352
37133,905.913,34.76346,-77.503297
37135,401.428,36.062499,-79.119355
37137,566.75,35.147462,-76.665069
37139,289.437,36.265276,-76.260355
37141,932.786,34.512581,-77.888029
37143,328.966,36.178261,-76.404269
37145,404.079,36.386387,-78.965471
37147,654.825,35.591065,-77.372404
37149,238.535,35.278928,-82.167667
37151,789.35,35.709915,-79.806215
37153,479.918,35.001957,-79.747809
37155,950.987,34.63921,-79.100881
37157,572.705,36.380927,-79.782889
37159,523.725,35.639218,-80.525344
37161,565.85,35.402747,-81.919583
37163,946.595,34.990575,-78.371382
37165,320.324,34.840023,-79.477337
37167,404.84,35.310523,-80.254355
37169,455.629,36.404195,-80.239271
37171,536.303,36.415416,-80.686463
37173,540.644,35.568849,-83.465614
37175,380.513,35.210095,-82.816696
37177,594.218,35.87042,-76.165345
37179,639.526,34.991501,-80.530131
37181,269.82,36.365481,-78.405434
37183,857.322,35.789846,-78.650624
37185,443.762,36.397979,-78.099924
37187,423.847,35.844589,-76.572334
37189,313.453,36.235371,-81.709919
37191,556.852,35.362741,-78.004826
37193,756.92,36.209303,-81.165354
37195,373.732,35.704125,-77.918982
37197,337.506,36.158765,-80.665164
37199,313.16,35.889504,-82.30398
38001,988.713,46.096815,-102.533198
38003,1513.405,46.94255,-98.070195
38005,1439.497,48.071738,-99.361987
38007,1153.475,47.009283,-103.364924
38009,1697.348,48.794412,-100.831257
38011,1167.053,46.107807,-103.506586
38013,1128.925,48.786453,-102.520087
38015,1668.297,46.971843,-100.462001
38017,1767.899,46.927003,-97.252375
38019,1509.96,48.768439,-98.46379
38021,1142.13,46.107756,-98.496518
38023,1294.229,48.818142,-103.497653
38025,2082.043,47.35461,-102.612365
38027,644.115,47.723436,-98.900475
38029,1555.022,46.284255,-100.237842
38031,646.824,47.464327,-98.872817
38033,1002.387,46.938924,-103.844612
38035,1439.503,47.926003,-97.450851
38037,1665.92,46.357827,-101.639049
38039,716.444,47.463463,-98.232444
38041,1133.78,46.434939,-102.458385
38043,1432.912,46.935385,-99.742727
38045,1150.89,46.464195,-98.526057
38047,1011.241,46.469278,-99.504585
38049,1911.543,48.233842,-100.633267
38051,994.74,46.117034,-99.443041
38053,2860.775,47.742475,-103.403215
38055,2328.017,47.653055,-101.421794
38057,1112.491,47.303279,-101.820765
38059,1945.446,46.713789,-101.279743
38061,1941.569,48.210291,-102.364756
38063,1008.816,47.918667,-98.204428
38065,731.189,47.118079,-101.33142
38067,1121.395,48.766896,-97.545405
38069,1082.334,48.238883,-99.966497
38071,1300.915,48.265551,-98.737329
38073,863.74,46.449276,-97.647554
38075,892.747,48.712782,-101.658152
38077,1445.445,46.265219,-96.93796
38079,939.341,48.768272,-99.840463
38081,866.899,46.108206,-97.63003
38083,1005.639,47.581373,-100.341499
38085,1128.245,46.109282,-101.047525
38087,1219.161,46.445834,-103.462462
38089,1340.193,46.817031,-102.662026
38091,715.464,47.458288,-97.718895
38093,2297.908,46.971103,-98.957592
38095,1041.48,48.682183,-99.248158
38097,862.514,47.446215,-97.164754
38099,1294.095,48.376979,-97.72223
38101,2055.959,48.216686,-101.540537
38103,1290.373,47.580851,-99.671502
38105,2147.873,48.345867,-103.4874
39001,586.248,38.841681,-83.474173
39003,406.849,40.771528,-84.106546
39005,426.799,40.843274,-82.270121
39007,1367.902,41.906644,-80.745641
39009,508.441,39.333848,-82.046008
39011,401.905,40.561309,-84.224018
39013,541.274,40.017682,-80.967727
39015,493.452,38.931377,-83.866772
39017,470.133,39.439915,-84.565397
39019,398.931,40.579884,-81.090787
39021,429.833,40.132759,-83.767543
39023,402.527,39.917032,-83.783676
39025,459.766,39.052084,-84.149614
39027,412.294,39.414041,-83.814542
39029,534.688,40.768462,-80.777231
39031,567.482,40.29672,-81.930112
39033,402.697,40.848508,-82.924771
39035,1245.587,41.760392,-81.724217
39037,599.757,40.132176,-84.620438
39039,414.19,41.321679,-84.486433
39041,457.329,40.278941,-83.007462
39043,625.987,41.554006,-82.525897
39045,508.561,39.752935,-82.628276
39047,407.015,39.553845,-83.459327
39049,543.508,39.969447,-83.008258
39051,407.227,41.597264,-84.124267
39053,471.196,38.817046,-82.301746
39055,408.293,41.499322,-81.173505
39057,416.255,39.687479,-83.894894
39059,528.303,40.056665,-81.497875
39061,412.631,39.196927,-84.544187
39063,533.659,41.000471,-83.666034
39065,470.648,40.660415,-83.664077
39067,410.767,40.292318,-81.091565
39069,419.75,41.335072,-84.065882
39071,557.793,39.184488,-83.603668
39073,423.628,39.490343,-82.483445
39075,423.979,40.565309,-81.929869
39077,494.822,41.14508,-82.594641
39079,421.534,39.013477,-82.614142
39081,410.953,40.399188,-80.76141
39083,529.633,40.40362,-82.422393
39085,979.198,41.924116,-81.392643
39087,457.275,38.603866,-82.517186
39089,687.491,40.093609,-82.481251
39091,466.772,40.387553,-83.766343
39093,923.331,41.438805,-82.179722
39095,595.877,41.682321,-83.468867
39097,466.63,39.896607,-83.400885
39099,425.286,41.01088,-80.770396
39101,404.108,40.588208,-83.172927
39103,423.016,41.116051,-81.899566
39105,433.001,39.089807,-82.028397
39107,473.425,40.535333,-84.632059
39109,409.656,40.053326,-84.228414
39111,457.458,39.725969,-81.090658
39113,464.335,39.755218,-84.290546
39115,421.783,39.624946,-81.861699
39117,407.222,40.525266,-82.797729
39119,672.583,39.966046,-81.943506
39121,404.57,39.767232,-81.452604
39123,585.063,41.544467,-83.009253
39125,418.848,41.119141,-84.576967
39127,412.486,39.743187,-82.237953
39129,506.552,39.648947,-83.052827
39131,443.976,39.071365,-83.052921
39133,504.064,41.16864,-81.196932
39135,426.462,39.737906,-84.645358
39137,484.3,41.024533,-84.129879
39139,500.078,40.774167,-82.542715
39141,693.025,39.323763,-83.059585
39143,417.707,41.355291,-83.142735
39145,616.148,38.815019,-82.999028
39147,552.793,41.120008,-83.127436
39149,410.692,40.33668,-84.204143
39151,580.533,40.814131,-81.365667
39153,420.055,41.121851,-81.534936
39155,636.568,41.308936,-80.767656
39157,571.451,40.447441,-81.471157
39159,436.872,40.295901,-83.367042
39161,410.425,40.85552,-84.585775
39163,414.978,39.252014,-82.485961
39165,407.313,39.425652,-84.169906
39167,639.997,39.450684,-81.490653
39169,556.817,40.829661,-81.887194
39171,423.091,41.564958,-84.584323
39173,620.491,41.360183,-83.622682
39175,407.554,40.840122,-83.313172
40001,577.053,35.8975,-94.651671
40003,881.338,36.729703,-98.323445
40005,989.912,34.374813,-96.034705
40007,1817.509,36.748334,-100.483056
40009,903.939,35.273945,-99.671638
40011,938.792,35.877782,-98.428934
40013,943.942,33.964004,-96.264137
40015,1290.189,35.16792,-98.381045
40017,905.601,35.543416,-97.979836
40019,833.764,34.251848,-97.287927
40021,776.291,35.904367,-94.996796
40023,799.572,34.027645,-95.554208
40025,1840.886,36.755276,-102.508735
40027,558.086,35.203117,-97.328332
40029,521.346,34.582861,-96.288039
40031,1083.704,34.662628,-98.476597
40033,641.957,34.290676,-98.373438
40035,762.782,36.76389,-95.201553
40037,969.825,35.907732,-96.379793
40039,1002.069,35.645601,-98.997386
40041,792.311,36.393369,-94.808206
40043,1008.236,35.978433,-99.014094
40045,1231.883,36.224258,-99.750139
40047,1060.065,36.378273,-97.787729
40049,813.689,34.70935,-97.312723
40051,1104.9,35.021058,-97.88689
40053,1003.582,36.788254,-97.788151
40055,643.632,34.935263,-99.552968
40057,538.661,34.745971,-99.844194
40059,1041.048,36.800456,-99.662842
40061,625.273,35.232294,-95.109578
40063,814.881,35.052934,-96.251183
40065,804.24,34.593949,-99.41221
40067,774.082,34.105092,-97.838814
40069,658.245,34.313455,-96.654255
40071,944.966,36.814842,-97.143755
40073,906.018,35.949431,-97.934568
40075,1030.702,34.921489,-98.981617
40077,729.113,34.875137,-95.272263
40079,1608.526,34.899642,-94.703491
40081,965.679,35.703118,-96.881392
40083,748.825,35.914151,-97.450764
40085,532.394,33.957775,-97.245124
40087,580.253,35.016414,-97.449811
40089,1902.375,34.117073,-94.766086
40091,712.286,35.369092,-95.671764
40093,957.942,36.313119,-98.542015
40095,426.935,34.027007,-96.770533
40097,683.512,36.303804,-95.235638
40099,425.094,34.485766,-97.071557
40101,839.779,35.617551,-95.383911
40103,742.536,36.384901,-97.236335
40105,580.785,36.789615,-95.613312
40107,628.87,35.466804,-96.327762
40109,718.373,35.554611,-97.409401
40111,702.335,35.646879,-95.96458
40113,2303.974,36.62468,-96.408385
40115,484.608,36.835764,-94.802681
40117,594.765,36.313704,-96.696669
40119,696.973,36.079225,-96.975255
40121,1377.826,34.92554,-95.74813
40123,725.225,34.721071,-96.692738
40125,793.403,35.211393,-96.957007
40127,1422.858,34.377896,-95.408085
40129,1146.424,35.708554,-99.741572
40131,711.497,36.378082,-95.601337
40133,640.474,35.158366,-96.602858
40135,714.152,35.502435,-94.750757
40137,891.363,34.481361,-97.855607
40139,2048.68,36.741964,-101.488434
40141,879.201,34.371085,-98.931701
40143,587.018,36.120121,-95.941731
40145,590.676,35.963479,-95.5141
40147,424.268,36.70438,-95.906155
40149,1008.796,35.290177,-98.991962
40151,1289.964,36.765141,-98.868967
40153,1246.142,36.425619,-99.273661
41001,3088.369,44.703427,-117.691933
41003,678.612,44.490623,-123.426317
41005,1882.611,45.160493,-122.195127
41007,1084.383,46.024509,-123.705014
41009,688.33,45.941932,-123.081079
41011,1806.363,43.184193,-124.092557
41013,2987.269,44.163054,-120.371585
41015,1988.345,42.466671,-124.211407
41017,3054.768,43.915118,-121.225575
41019,5133.767,43.285904,-123.15438
41021,1222.84,45.381666,-120.211851
41023,4529.272,44.496326,-119.014057
41025,10226.411,43.064355,-118.985949
41027,533.187,45.511775,-121.655976
41029,2801.649,42.411782,-122.675797
41031,1790.913,44.64379,-121.183021
41033,1641.847,42.385382,-123.597245
41035,6135.549,42.683761,-121.646168
41037,8358.258,42.788401,-120.38979
41039,4721.865,43.928276,-122.897678
41041,1193.783,44.641076,-123.911183
41043,2308.961,44.494824,-122.543756
41045,9929.7,43.1877,-117.603976
41047,1192.505,44.900898,-122.57626
41049,2048.512,45.425496,-119.602311
41051,465.603,45.547693,-122.417173
41053,743.914,44.904395,-123.397329
41055,831.186,45.399216,-120.678512
41057,1332.763,45.455743,-123.759327
41059,3231.406,45.5912,-118.73388
41061,2038.535,45.304047,-117.999136
41063,3151.671,45.593753,-117.18558
41065,2395.398,45.164536,-121.165069
41067,726.42,45.553542,-123.097615
41069,1715.229,44.736411,-120.026875
41071,718.343,45.248138,-123.316117
42001,521.788,39.869471,-77.21773
42003,744.523,40.46892,-79.98092
42005,663.843,40.812379,-79.464128
42007,444.043,40.68414,-80.350721
42009,1016.905,39.997115,-78.48998
42011,865.755,40.413957,-75.92686
42013,527.069,40.497926,-78.31064
42015,1161.019,41.791495,-76.502124
42017,621.874,40.336887,-75.10706
42019,794.751,40.913834,-79.91896
42021,693.633,40.494127,-78.715284
42023,398.418,41.438289,-78.198315
42025,387.387,40.917833,-75.709428
42027,1112.963,40.90916,-77.84783
42029,759.235,39.973965,-75.749732
42031,609.844,41.198239,-79.420404
42033,1153.963,41.000249,-78.473749
42035,896.933,41.245301,-77.649141
42037,490.159,41.045517,-76.40426
42039,1037.515,41.68684,-80.107811
42041,550.302,40.164782,-77.26344
42043,558.178,40.412565,-76.792634
42045,190.603,39.91667,-75.398786
42047,832.307,41.427334,-78.653938
42049,1558.231,42.117952,-80.096386
42051,798.31,39.914115,-79.644586
42053,430.496,41.513304,-79.249705
42055,772.821,39.926686,-77.724485
42057,438.055,39.910751,-78.122617
42059,577.978,39.848983,-80.225694
42061,889.266,40.422321,-77.968584
42063,834.294,40.651432,-79.087545
42065,656.801,41.130287,-78.999044
42067,393.515,40.530673,-77.400438
42069,464.91,41.44025,-75.609587
42071,983.803,40.041992,-76.250198
42073,362.715,40.992735,-80.334446
42075,362.499,40.367344,-76.458009
42077,348.239,40.614241,-75.590627
42079,906.265,41.172787,-75.976035
42081,1243.835,41.343624,-77.055253
42083,984.219,41.81459,-78.572463
42085,682.605,41.300014,-80.252786
42087,414.716,40.61189,-77.620661
42089,617.259,41.056233,-75.329037
42091,487.195,40.209999,-75.370201
42093,132.33,41.029261,-76.665259
42095,377.396,40.752791,-75.307447
42097,477.525,40.851524,-76.709877
42099,555.537,40.39778,-77.266328
42101,142.707,40.009376,-75.133346
42103,566.85,41.325949,-75.031514
42105,1081.539,41.748222,-77.894735
