"state_fips","state_long","state_lat","state_group","state_order","census_region","census_number"
36,-74.0032272338867,40.6055183410645,37,9469,"Northeast",1
36,-74.0089569091797,40.6227073669434,37,9470,"Northeast",1
36,-74.0204162597656,40.6456260681152,37,9471,"Northeast",1
36,-74.0261535644531,40.6628150939941,37,9472,"Northeast",1
36,-74.0146865844727,40.6742744445801,37,9473,"Northeast",1
36,-73.9917678833008,40.680004119873,37,9474,"Northeast",1
36,-73.9688491821289,40.697193145752,37,9475,"Northeast",1
36,-73.945930480957,40.7201080322266,37,9476,"Northeast",1
36,-73.9115524291992,40.7716789245605,37,9477,"Northeast",1
36,-73.8886413574219,40.7659454345703,37,9478,"Northeast",1
36,-73.8657150268555,40.7544898986816,37,9479,"Northeast",1
36,-73.8485336303711,40.7602157592773,37,9480,"Northeast",1
36,-73.8313369750977,40.7774085998535,37,9481,"Northeast",1
36,-73.8141555786133,40.8003273010254,37,9482,"Northeast",1
36,-73.8084259033203,40.7831344604492,37,9483,"Northeast",1
36,-73.7740478515625,40.7716789245605,37,9484,"Northeast",1
36,-73.7625885009766,40.7774085998535,37,9485,"Northeast",1
36,-73.7568588256836,40.8003273010254,37,9486,"Northeast",1
36,-73.7339401245117,40.8003273010254,37,9487,"Northeast",1
36,-73.7224807739258,40.8060531616211,37,9488,"Northeast",1
36,-73.7224807739258,40.8347015380859,37,9489,"Northeast",1
36,-73.7052917480469,40.8461608886719,37,9490,"Northeast",1
36,-73.682373046875,40.8404350280762,37,9491,"Northeast",1
36,-73.6651840209961,40.8175163269043,37,9492,"Northeast",1
36,-73.6594543457031,40.8232421875,37,9493,"Northeast",1
36,-73.6594543457031,40.8347015380859,37,9494,"Northeast",1
36,-73.6651840209961,40.8518905639648,37,9495,"Northeast",1
36,-73.6308059692383,40.8805389404297,37,9496,"Northeast",1
36,-73.5620498657227,40.9091873168945,37,9497,"Northeast",1
36,-73.5334091186523,40.9034576416016,37,9498,"Northeast",1
36,-73.5104827880859,40.8748092651367,37,9499,"Northeast",1
36,-73.4818420410156,40.8919982910156,37,9500,"Northeast",1
36,-73.493293762207,40.9149169921875,37,9501,"Northeast",1
36,-73.4818420410156,40.9321060180664,37,9502,"Northeast",1
36,-73.4646453857422,40.9378356933594,37,9503,"Northeast",1
36,-73.4188079833984,40.9091873168945,37,9504,"Northeast",1
36,-73.3901672363281,40.9091873168945,37,9505,"Northeast",1
36,-73.3729705810547,40.9321060180664,37,9506,"Northeast",1
36,-73.3500595092773,40.9321060180664,37,9507,"Northeast",1
36,-73.235466003418,40.9091873168945,37,9508,"Northeast",1
36,-73.2010879516602,40.9149169921875,37,9509,"Northeast",1
36,-73.1724395751953,40.9263725280762,37,9510,"Northeast",1
36,-73.1667098999023,40.9607543945312,37,9511,"Northeast",1
36,-73.1323318481445,40.9722099304199,37,9512,"Northeast",1
36,-73.0922241210938,40.9550247192383,37,9513,"Northeast",1
36,-72.9661712646484,40.9550247192383,37,9514,"Northeast",1
36,-72.8172073364258,40.966480255127,37,9515,"Northeast",1
36,-72.7026138305664,40.9722099304199,37,9516,"Northeast",1
36,-72.6338577270508,40.9893989562988,37,9517,"Northeast",1
36,-72.5765686035156,41.0123176574707,37,9518,"Northeast",1
36,-72.502082824707,41.0581550598145,37,9519,"Northeast",1
36,-72.4218673706055,41.1097183227539,37,9520,"Northeast",1
36,-72.3416442871094,41.144100189209,37,9521,"Northeast",1
36,-72.3072738647461,41.1555557250977,37,9522,"Northeast",1
36,-72.2614364624023,41.144100189209,37,9523,"Northeast",1
36,-72.2671661376953,41.1326370239258,37,9524,"Northeast",1
36,-72.2900848388672,41.1211814880371,37,9525,"Northeast",1
36,-72.3416442871094,41.1269111633301,37,9526,"Northeast",1
36,-72.3588409423828,41.0982627868652,37,9527,"Northeast",1
36,-72.3932189941406,41.0810737609863,37,9528,"Northeast",1
36,-72.4218673706055,41.0696144104004,37,9529,"Northeast",1
36,-72.4161376953125,41.0295066833496,37,9530,"Northeast",1
36,-72.4505157470703,41.0237808227539,37,9531,"Northeast",1
36,-72.4734268188477,40.9951286315918,37,9532,"Northeast",1
36,-72.502082824707,40.9836730957031,37,9533,"Northeast",1
36,-72.5307312011719,40.9836730957031,37,9534,"Northeast",1
36,-72.5479125976562,40.9722099304199,37,9535,"Northeast",1
36,-72.5651016235352,40.949291229248,37,9536,"Northeast",1
36,-72.588020324707,40.9378356933594,37,9537,"Northeast",1
36,-72.6338577270508,40.9321060180664,37,9538,"Northeast",1
36,-72.6338577270508,40.9149169921875,37,9539,"Northeast",1
36,-72.6166687011719,40.9091873168945,37,9540,"Northeast",1
36,-72.5708312988281,40.9091873168945,37,9541,"Northeast",1
36,-72.5421905517578,40.8977279663086,37,9542,"Northeast",1
36,-72.5364608764648,40.8748092651367,37,9543,"Northeast",1
36,-72.5536422729492,40.8518905639648,37,9544,"Northeast",1
36,-72.5078048706055,40.8518905639648,37,9545,"Northeast",1
36,-72.4676971435547,40.8690795898438,37,9546,"Northeast",1
36,-72.4963531494141,40.8977279663086,37,9547,"Northeast",1
37,-75.8939895629883,36.5547065734863,38,9549,"South",3
37,-75.8596115112305,36.5547065734863,38,9550,"South",3
37,-75.8424224853516,36.5088691711426,38,9551,"South",3
37,-75.8252334594727,36.4515762329102,38,9552,"South",3
37,-75.8137741088867,36.3885498046875,38,9553,"South",3
37,-75.7793960571289,36.2911491394043,38,9554,"South",3
37,-75.7450256347656,36.2052040100098,38,9555,"South",3
37,-75.7278289794922,36.153636932373,38,9556,"South",3
37,-75.7049179077148,36.1192588806152,38,9557,"South",3
37,-75.6819915771484,36.0619659423828,38,9558,"South",3
37,-75.6533508300781,36.021858215332,38,9559,"South",3
37,-75.5903244018555,35.9473724365234,38,9560,"South",3
37,-75.5788650512695,35.9072647094727,38,9561,"South",3
37,-75.5674057006836,35.8786201477051,38,9562,"South",3
37,-75.5502166748047,35.849967956543,38,9563,"South",3
37,-75.5387573242188,35.8213195800781,38,9564,"South",3
37,-75.5387573242188,35.8041305541992,38,9565,"South",3
37,-75.5502166748047,35.7926750183105,38,9566,"South",3
37,-75.5616760253906,35.7984046936035,38,9567,"South",3
37,-75.5731353759766,35.8041305541992,38,9568,"South",3
37,-75.5903244018555,35.84423828125,38,9569,"South",3
37,-75.5960464477539,35.8671569824219,38,9570,"South",3
37,-75.6075134277344,35.8900756835938,38,9571,"South",3
37,-75.6361541748047,35.9359130859375,38,9572,"South",3
37,-75.6648101806641,35.9702911376953,38,9573,"South",3
37,-75.6877212524414,35.9932098388672,38,9574,"South",3
37,-75.6877212524414,36.021858215332,38,9575,"South",3
37,-75.6991882324219,36.0275840759277,38,9576,"South",3
37,-75.7507553100586,36.0505027770996,38,9577,"South",3
37,-75.767936706543,36.1078033447266,38,9578,"South",3
37,-75.767936706543,36.165096282959,38,9579,"South",3
37,-75.8195037841797,36.2796859741211,38,9580,"South",3
37,-75.8424224853516,36.3770904541016,38,9581,"South",3
37,-75.8596115112305,36.4171943664551,38,9582,"South",3
37,-75.8653411865234,36.4630317687988,38,9583,"South",3
37,-75.8825302124023,36.4974136352539,38,9584,"South",3
37,-75.8939895629883,36.5547065734863,38,9585,"South",3
37,-78.5582427978516,33.8675346374512,39,9587,"South",3
37,-78.6384506225586,33.9477462768555,39,9588,"South",3
37,-79.0567169189453,34.3029823303223,39,9589,"South",3
37,-79.4463272094727,34.6123809814453,39,9590,"South",3
37,-79.4463272094727,34.6181106567383,39,9591,"South",3
37,-79.6755065917969,34.801456451416,39,9592,"South",3
37,-79.6927032470703,34.807186126709,39,9593,"South",3
37,-79.9104232788086,34.807186126709,39,9594,"South",3
37,-80.3229598999023,34.812915802002,39,9595,"South",3
37,-80.5406723022461,34.812915802002,39,9596,"South",3
37,-80.7813186645508,34.8186454772949,39,9597,"South",3
37,-80.7755966186523,34.9275093078613,39,9598,"South",3
37,-80.8615341186523,35.0249099731445,39,9599,"South",3
37,-80.9073715209961,35.082202911377,39,9600,"South",3
37,-80.9417495727539,35.116584777832,39,9601,"South",3
37,-81.0391464233398,35.0592842102051,39,9602,"South",3
37,-81.0563430786133,35.082202911377,39,9603,"South",3
37,-81.0563430786133,35.0993957519531,39,9604,"South",3
37,-81.0448837280273,35.1108551025391,39,9605,"South",3
37,-81.0276870727539,35.1337738037109,39,9606,"South",3
37,-81.0219650268555,35.1624183654785,39,9607,"South",3
37,-81.3256301879883,35.1738777160645,39,9608,"South",3
37,-81.3657379150391,35.1738777160645,39,9609,"South",3
37,-81.7725372314453,35.1910667419434,39,9610,"South",3
37,-81.8699417114258,35.1910667419434,39,9611,"South",3
37,-81.9845275878906,35.1967964172363,39,9612,"South",3
37,-82.2194366455078,35.1967964172363,39,9613,"South",3
37,-82.276741027832,35.1967964172363,39,9614,"South",3
37,-82.3168487548828,35.1910667419434,39,9615,"South",3
37,-82.3626861572266,35.1967964172363,39,9616,"South",3
37,-82.3798751831055,35.1967964172363,39,9617,"South",3
37,-82.4027862548828,35.2082557678223,39,9618,"South",3
37,-82.4085235595703,35.2082557678223,39,9619,"South",3
37,-82.4428939819336,35.1738777160645,39,9620,"South",3
37,-82.4772720336914,35.1853370666504,39,9621,"South",3
37,-82.5001983642578,35.1738777160645,39,9622,"South",3
37,-82.5918655395508,35.1395034790039,39,9623,"South",3
37,-82.6434326171875,35.1280403137207,39,9624,"South",3
37,-82.6720733642578,35.1280403137207,39,9625,"South",3
37,-82.6949996948242,35.1337738037109,39,9626,"South",3
37,-82.7007293701172,35.116584777832,39,9627,"South",3
37,-82.7007293701172,35.0993957519531,39,9628,"South",3
37,-82.7522964477539,35.0764770507812,39,9629,"South",3
37,-82.7694854736328,35.0707473754883,39,9630,"South",3
37,-82.7866744995117,35.082202911377,39,9631,"South",3
37,-82.8038558959961,35.082202911377,39,9632,"South",3
37,-82.8668899536133,35.0650177001953,39,9633,"South",3
37,-82.9872055053711,35.0249099731445,39,9634,"South",3
37,-83.00439453125,35.0191802978516,39,9635,"South",3
37,-83.1075286865234,34.9905319213867,39,9636,"South",3
37,-83.1361770629883,34.996265411377,39,9637,"South",3
37,-83.5143280029297,34.9905319213867,39,9638,"South",3
37,-83.5830841064453,34.9905319213867,39,9639,"South",3
37,-83.9497756958008,34.9790725708008,39,9640,"South",3
37,-84.0185317993164,34.9790725708008,39,9641,"South",3
37,-84.1445846557617,34.9790725708008,39,9642,"South",3
37,-84.3221969604492,34.9905319213867,39,9643,"South",3
37,-84.3221969604492,34.996265411377,39,9644,"South",3
37,-84.2935485839844,35.2197151184082,39,9645,"South",3
37,-84.2878189086914,35.2369041442871,39,9646,"South",3
37,-84.2419815063477,35.265552520752,39,9647,"South",3
37,-84.2190704345703,35.254093170166,39,9648,"South",3
37,-84.2076034545898,35.2426338195801,39,9649,"South",3
37,-84.1732330322266,35.2369041442871,39,9650,"South",3
37,-84.1273956298828,35.2426338195801,39,9651,"South",3
37,-84.093017578125,35.254093170166,39,9652,"South",3
37,-84.0529098510742,35.2827415466309,39,9653,"South",3
37,-84.0242614746094,35.2942008972168,39,9654,"South",3
37,-84.0185317993164,35.3113899230957,39,9655,"South",3
37,-84.0242614746094,35.3343086242676,39,9656,"South",3
37,-84.0128021240234,35.3514938354492,39,9657,"South",3
37,-84.0128021240234,35.3686828613281,39,9658,"South",3
37,-84.0128021240234,35.4087905883789,39,9659,"South",3
37,-83.9841537475586,35.4259834289551,39,9660,"South",3
37,-83.9497756958008,35.4603576660156,39,9661,"South",3
37,-83.8982086181641,35.4947357177734,39,9662,"South",3
37,-83.8409118652344,35.5291137695312,39,9663,"South",3
37,-83.7893447875977,35.5405731201172,39,9664,"South",3
37,-83.7377853393555,35.5634918212891,39,9665,"South",3
37,-83.6804885864258,35.5749473571777,39,9666,"South",3
37,-83.6575698852539,35.5749473571777,39,9667,"South",3
37,-83.5945434570312,35.569221496582,39,9668,"South",3
37,-83.5143280029297,35.5577583312988,39,9669,"South",3
37,-83.4914093017578,35.569221496582,39,9670,"South",3
37,-83.4513092041016,35.5978660583496,39,9671,"South",3
37,-83.4283828735352,35.6207847595215,39,9672,"South",3
37,-83.3997344970703,35.6265144348145,39,9673,"South",3
37,-83.37109375,35.6437034606934,39,9674,"South",3
37,-83.3538970947266,35.6551666259766,39,9675,"South",3
37,-83.3252563476562,35.6666221618652,39,9676,"South",3
37,-83.2966003417969,35.6666221618652,39,9677,"South",3
37,-83.2794189453125,35.6780815124512,39,9678,"South",3
37,-83.2564926147461,35.701000213623,39,9679,"South",3
37,-83.2221221923828,35.7239189147949,39,9680,"South",3
37,-83.1648254394531,35.7468376159668,39,9681,"South",3
37,-83.1075286865234,35.7697563171387,39,9682,"South",3
37,-83.0559616088867,35.7869453430176,39,9683,"South",3
37,-83.0215835571289,35.7869453430176,39,9684,"South",3
37,-82.9986724853516,35.7869453430176,39,9685,"South",3
37,-82.9642868041992,35.8041305541992,39,9686,"South",3
37,-82.9413681030273,35.8155937194824,39,9687,"South",3
37,-82.912727355957,35.8557014465332,39,9688,"South",3
37,-82.8955307006836,35.8728866577148,39,9689,"South",3
37,-82.912727355957,35.8900756835938,39,9690,"South",3
37,-82.9184494018555,35.9244537353516,39,9691,"South",3
37,-82.8898010253906,35.9359130859375,39,9692,"South",3
37,-82.8668899536133,35.9473724365234,39,9693,"South",3
37,-82.8267822265625,35.9301834106445,39,9694,"South",3
37,-82.8038558959961,35.9416427612305,39,9695,"South",3
37,-82.7866744995117,35.9588317871094,39,9696,"South",3
37,-82.7866744995117,35.9817504882812,39,9697,"South",3
37,-82.7522964477539,36.0046691894531,39,9698,"South",3
37,-82.6606216430664,36.0619659423828,39,9699,"South",3
37,-82.6377029418945,36.0619659423828,39,9700,"South",3
37,-82.6090545654297,36.0333137512207,39,9701,"South",3
37,-82.6205139160156,36.0046691894531,39,9702,"South",3
37,-82.6205139160156,35.9817504882812,39,9703,"South",3
37,-82.6090545654297,35.9702911376953,39,9704,"South",3
37,-82.5804061889648,35.9645576477051,39,9705,"South",3
37,-82.5460357666016,35.9645576477051,39,9706,"South",3
37,-82.5059280395508,35.9760208129883,39,9707,"South",3
37,-82.4830017089844,35.9932098388672,39,9708,"South",3
37,-82.4428939819336,36.0161285400391,39,9709,"South",3
37,-82.4085235595703,36.0447769165039,39,9710,"South",3
37,-82.4027862548828,36.0619659423828,39,9711,"South",3
37,-82.3855972290039,36.0848846435547,39,9712,"South",3
37,-82.3454895019531,36.1135292053223,39,9713,"South",3
37,-82.3168487548828,36.1192588806152,39,9714,"South",3
37,-82.276741027832,36.1192588806152,39,9715,"South",3
37,-82.2538223266602,36.1192588806152,39,9716,"South",3
37,-82.2194366455078,36.1364479064941,39,9717,"South",3
37,-82.1736068725586,36.1421775817871,39,9718,"South",3
37,-82.1506881713867,36.1307182312012,39,9719,"South",3
37,-82.1334991455078,36.1135292053223,39,9720,"South",3
37,-82.1163101196289,36.1078033447266,39,9721,"South",3
37,-82.0819320678711,36.1020698547363,39,9722,"South",3
37,-82.0475616455078,36.1192588806152,39,9723,"South",3
37,-82.0131759643555,36.1364479064941,39,9724,"South",3
37,-81.9787979125977,36.2109336853027,39,9725,"South",3
37,-81.9329605102539,36.2567672729492,39,9726,"South",3
37,-81.9272384643555,36.2624969482422,39,9727,"South",3
37,-81.8699417114258,36.3255233764648,39,9728,"South",3
37,-81.829833984375,36.3484420776367,39,9729,"South",3
37,-81.8011856079102,36.3484420776367,39,9730,"South",3
37,-81.7553482055664,36.3427124023438,39,9731,"South",3
37,-81.7152404785156,36.3427124023438,39,9732,"South",3
37,-81.7152404785156,36.3656311035156,39,9733,"South",3
37,-81.7209701538086,36.3828201293945,39,9734,"South",3
37,-81.7438888549805,36.4057388305664,39,9735,"South",3
37,-81.7209701538086,36.440113067627,39,9736,"South",3
37,-81.6980514526367,36.474494934082,39,9737,"South",3
37,-81.7037811279297,36.5031394958496,39,9738,"South",3
37,-81.7095108032227,36.5260581970215,39,9739,"South",3
37,-81.7037811279297,36.5547065734863,39,9740,"South",3
37,-81.6751327514648,36.5833549499512,39,9741,"South",3
37,-81.646484375,36.5948143005371,39,9742,"South",3
37,-81.3657379150391,36.5776252746582,39,9743,"South",3
37,-80.8844528198242,36.5604400634766,39,9744,"South",3
37,-80.8328857421875,36.5604400634766,39,9745,"South",3
37,-80.5979766845703,36.5604400634766,39,9746,"South",3
37,-80.4432754516602,36.5547065734863,39,9747,"South",3
37,-80.0937728881836,36.5489768981934,39,9748,"South",3
37,-80.0307464599609,36.5489768981934,39,9749,"South",3
37,-79.7098846435547,36.5489768981934,39,9750,"South",3
37,-79.4864349365234,36.5432472229004,39,9751,"South",3
37,-79.2171401977539,36.5432472229004,39,9752,"South",3
37,-79.1254730224609,36.5375213623047,39,9753,"South",3
37,-78.7988891601562,36.5375213623047,39,9754,"South",3
37,-78.7129440307617,36.5432472229004,39,9755,"South",3
37,-78.4436492919922,36.5375213623047,39,9756,"South",3
37,-78.3175964355469,36.5375213623047,39,9757,"South",3
37,-78.0425796508789,36.5375213623047,39,9758,"South",3
37,-77.8936157226562,36.5375213623047,39,9759,"South",3
37,-77.761833190918,36.5432472229004,39,9760,"South",3
37,-77.3378448486328,36.5432472229004,39,9761,"South",3
37,-77.1545028686523,36.5432472229004,39,9762,"South",3
37,-76.9195785522461,36.5489768981934,39,9763,"South",3
37,-76.5299758911133,36.5489768981934,39,9764,"South",3
37,-76.4898681640625,36.5489768981934,39,9765,"South",3
37,-76.3408966064453,36.5489768981934,39,9766,"South",3
37,-76.1117172241211,36.5547065734863,39,9767,"South",3
37,-76.0486831665039,36.5547065734863,39,9768,"South",3
37,-76.0429611206055,36.5432472229004,39,9769,"South",3
37,-76.0315017700195,36.5260581970215,39,9770,"South",3
37,-76.0429611206055,36.5203285217285,39,9771,"South",3
37,-76.0601501464844,36.5260581970215,39,9772,"South",3
37,-76.0773391723633,36.5203285217285,39,9773,"South",3
37,-76.0830688476562,36.5088691711426,39,9774,"South",3
37,-76.0773391723633,36.4974136352539,39,9775,"South",3
37,-76.0601501464844,36.4916839599609,39,9776,"South",3
37,-76.0486831665039,36.4859504699707,39,9777,"South",3
37,-76.0257720947266,36.4859504699707,39,9778,"South",3
37,-76.0200424194336,36.4630317687988,39,9779,"South",3
37,-76.0085754394531,36.4515762329102,39,9780,"South",3
37,-75.9856643676758,36.4458465576172,39,9781,"South",3
37,-75.9684753417969,36.4343872070312,39,9782,"South",3
37,-75.9856643676758,36.4171943664551,39,9783,"South",3
37,-75.9799346923828,36.3942794799805,39,9784,"South",3
37,-75.9627380371094,36.3885498046875,39,9785,"South",3
37,-75.939826965332,36.4057388305664,39,9786,"South",3
37,-75.9340972900391,36.4171943664551,39,9787,"South",3
37,-75.9226379394531,36.4171943664551,39,9788,"South",3
37,-75.9054489135742,36.4000091552734,39,9789,"South",3
37,-75.9054489135742,36.3770904541016,39,9790,"South",3
37,-75.8939895629883,36.3197937011719,39,9791,"South",3
37,-75.8825302124023,36.2682304382324,39,9792,"South",3
37,-75.8481521606445,36.2223930358887,39,9793,"South",3
37,-75.8252334594727,36.2052040100098,39,9794,"South",3
37,-75.8367004394531,36.1880149841309,39,9795,"South",3
37,-75.8252334594727,36.153636932373,39,9796,"South",3
37,-75.8252334594727,36.1307182312012,39,9797,"South",3
37,-75.8080444335938,36.1078033447266,39,9798,"South",3
37,-75.8023147583008,36.0963401794434,39,9799,"South",3
37,-75.8080444335938,36.0848846435547,39,9800,"South",3
37,-75.8424224853516,36.0963401794434,39,9801,"South",3
37,-75.8596115112305,36.1307182312012,39,9802,"South",3
37,-75.8768005371094,36.1708221435547,39,9803,"South",3
37,-75.8939895629883,36.1880149841309,39,9804,"South",3
37,-75.9111785888672,36.1994743347168,39,9805,"South",3
37,-75.9054489135742,36.2281227111816,39,9806,"South",3
37,-75.939826965332,36.2453117370605,39,9807,"South",3
37,-75.945556640625,36.2854156494141,39,9808,"South",3
37,-75.9627380371094,36.2911491394043,39,9809,"South",3
37,-75.9856643676758,36.2911491394043,39,9810,"South",3
37,-75.9856643676758,36.2682304382324,39,9811,"South",3
37,-75.9684753417969,36.2510414123535,39,9812,"South",3
37,-75.9684753417969,36.2338485717773,39,9813,"South",3
37,-75.9799346923828,36.2109336853027,39,9814,"South",3
37,-75.9627380371094,36.1937408447266,39,9815,"South",3
37,-75.939826965332,36.1765556335449,39,9816,"South",3
37,-75.9340972900391,36.1708221435547,39,9817,"South",3
37,-75.939826965332,36.165096282959,39,9818,"South",3
37,-75.9856643676758,36.1765556335449,39,9819,"South",3
37,-76.0544128417969,36.2338485717773,39,9820,"South",3
37,-76.0887908935547,36.2453117370605,39,9821,"South",3
37,-76.1059875488281,36.2682304382324,39,9822,"South",3
37,-76.1288986206055,36.2911491394043,39,9823,"South",3
37,-76.1632843017578,36.2911491394043,39,9824,"South",3
37,-76.1690063476562,36.2911491394043,39,9825,"South",3
37,-76.1861953735352,36.2796859741211,39,9826,"South",3
37,-76.1690063476562,36.2682304382324,39,9827,"South",3
37,-76.1460876464844,36.2510414123535,39,9828,"South",3
37,-76.1288986206055,36.2338485717773,39,9829,"South",3
37,-76.1346282958984,36.2109336853027,39,9830,"South",3
37,-76.0887908935547,36.1937408447266,39,9831,"South",3
37,-76.0601501464844,36.1765556335449,39,9832,"South",3
37,-76.0544128417969,36.159366607666,39,9833,"South",3
37,-76.0601501464844,36.1421775817871,39,9834,"South",3
37,-76.0945205688477,36.1421775817871,39,9835,"South",3
37,-76.1346282958984,36.1421775817871,39,9836,"South",3
37,-76.1460876464844,36.1364479064941,39,9837,"South",3
37,-76.1632843017578,36.1192588806152,39,9838,"South",3
37,-76.1747360229492,36.1307182312012,39,9839,"South",3
37,-76.21484375,36.165096282959,39,9840,"South",3
37,-76.2434997558594,36.1937408447266,39,9841,"South",3
37,-76.2664108276367,36.1994743347168,39,9842,"South",3
37,-76.2778701782227,36.1937408447266,39,9843,"South",3
37,-76.2721405029297,36.1765556335449,39,9844,"South",3
37,-76.2492294311523,36.165096282959,39,9845,"South",3
37,-76.2492294311523,36.153636932373,39,9846,"South",3
37,-76.2434997558594,36.1307182312012,39,9847,"South",3
37,-76.2263031005859,36.1192588806152,39,9848,"South",3
37,-76.220573425293,36.1078033447266,39,9849,"South",3
37,-76.2320327758789,36.1020698547363,39,9850,"South",3
37,-76.2606811523438,36.1078033447266,39,9851,"South",3
37,-76.3294372558594,36.1421775817871,39,9852,"South",3
37,-76.3638153076172,36.159366607666,39,9853,"South",3
37,-76.3867340087891,36.165096282959,39,9854,"South",3
37,-76.398193359375,36.159366607666,39,9855,"South",3
37,-76.398193359375,36.1364479064941,39,9856,"South",3
37,-76.3580856323242,36.1192588806152,39,9857,"South",3
37,-76.3408966064453,36.1078033447266,39,9858,"South",3
37,-76.3408966064453,36.0963401794434,39,9859,"South",3
37,-76.3523559570312,36.0906105041504,39,9860,"South",3
37,-76.3810043334961,36.0848846435547,39,9861,"South",3
37,-76.4325714111328,36.0906105041504,39,9862,"South",3
37,-76.4554901123047,36.0848846435547,39,9863,"South",3
37,-76.4440307617188,36.0619659423828,39,9864,"South",3
37,-76.4383010864258,36.0505027770996,39,9865,"South",3
37,-76.4497604370117,36.0275840759277,39,9866,"South",3
37,-76.4784088134766,36.0161285400391,39,9867,"South",3
37,-76.5185165405273,36.0046691894531,39,9868,"South",3
37,-76.575813293457,36.021858215332,39,9869,"South",3
37,-76.6159210205078,36.0447769165039,39,9870,"South",3
37,-76.6331024169922,36.0390472412109,39,9871,"South",3
37,-76.6617584228516,36.0390472412109,39,9872,"South",3
37,-76.6789398193359,36.0562324523926,39,9873,"South",3
37,-76.6846694946289,36.0791511535645,39,9874,"South",3
37,-76.6789398193359,36.1078033447266,39,9875,"South",3
37,-76.7018661499023,36.1421775817871,39,9876,"South",3
37,-76.7075881958008,36.1765556335449,39,9877,"South",3
37,-76.7018661499023,36.2166595458984,39,9878,"South",3
37,-76.673210144043,36.2338485717773,39,9879,"South",3
37,-76.6617584228516,36.2682304382324,39,9880,"South",3
37,-76.6617584228516,36.2911491394043,39,9881,"South",3
37,-76.6789398193359,36.302604675293,39,9882,"South",3
37,-76.6961364746094,36.3197937011719,39,9883,"South",3
37,-76.7133178710938,36.3369827270508,39,9884,"South",3
37,-76.7305068969727,36.3427124023438,39,9885,"South",3
37,-76.7476959228516,36.3369827270508,39,9886,"South",3
37,-76.7476959228516,36.3312530517578,39,9887,"South",3
37,-76.7476959228516,36.3140678405762,39,9888,"South",3
37,-76.7247772216797,36.2911491394043,39,9889,"South",3
37,-76.7133178710938,36.2739562988281,39,9890,"South",3
37,-76.7075881958008,36.2567672729492,39,9891,"South",3
37,-76.7190475463867,36.2338485717773,39,9892,"South",3
37,-76.7305068969727,36.2223930358887,39,9893,"South",3
37,-76.7476959228516,36.2109336853027,39,9894,"South",3
37,-76.7476959228516,36.1937408447266,39,9895,"South",3
37,-76.7476959228516,36.165096282959,39,9896,"South",3
37,-76.7362365722656,36.0848846435547,39,9897,"South",3
37,-76.7133178710938,36.0333137512207,39,9898,"South",3
37,-76.6903991699219,36.0046691894531,39,9899,"South",3
37,-76.6846694946289,35.9932098388672,39,9900,"South",3
37,-76.6903991699219,35.9817504882812,39,9901,"South",3
37,-76.7190475463867,35.9702911376953,39,9902,"South",3
37,-76.7305068969727,35.9416427612305,39,9903,"South",3
37,-76.7305068969727,35.9301834106445,39,9904,"South",3
37,-76.7247772216797,35.9187240600586,39,9905,"South",3
37,-76.6789398193359,35.9187240600586,39,9906,"South",3
37,-76.5528869628906,35.9416427612305,39,9907,"South",3
37,-76.5070495605469,35.9416427612305,39,9908,"South",3
37,-76.4669494628906,35.9473724365234,39,9909,"South",3
37,-76.4440307617188,35.9702911376953,39,9910,"South",3
37,-76.4153747558594,35.9760208129883,39,9911,"South",3
37,-76.398193359375,35.9760208129883,39,9912,"South",3
37,-76.3867340087891,35.9645576477051,39,9913,"South",3
37,-76.3867340087891,35.9473724365234,39,9914,"South",3
37,-76.3867340087891,35.9301834106445,39,9915,"South",3
37,-76.3752746582031,35.9244537353516,39,9916,"South",3
37,-76.3466262817383,35.9244537353516,39,9917,"South",3
37,-76.3122482299805,35.9301834106445,39,9918,"South",3
37,-76.3007888793945,35.9359130859375,39,9919,"South",3
37,-76.2835998535156,35.9588317871094,39,9920,"South",3
37,-76.2320327758789,35.9760208129883,39,9921,"South",3
37,-76.1460876464844,35.9817504882812,39,9922,"South",3
37,-76.0773391723633,35.9817504882812,39,9923,"South",3
37,-76.0372314453125,35.9702911376953,39,9924,"South",3
37,-76.0257720947266,35.9588317871094,39,9925,"South",3
37,-76.0544128417969,35.9416427612305,39,9926,"South",3
37,-76.0200424194336,35.9301834106445,39,9927,"South",3
37,-76.0315017700195,35.8843460083008,39,9928,"South",3
37,-76.0601501464844,35.8786201477051,39,9929,"South",3
37,-76.0773391723633,35.8728866577148,39,9930,"South",3
37,-76.0773391723633,35.8614273071289,39,9931,"South",3
37,-76.0544128417969,35.849967956543,39,9932,"South",3
37,-76.0486831665039,35.8041305541992,39,9933,"South",3
37,-76.0486831665039,35.7926750183105,39,9934,"South",3
37,-76.0830688476562,35.7869453430176,39,9935,"South",3
37,-76.0945205688477,35.7754859924316,39,9936,"South",3
37,-76.0945205688477,35.7640266418457,39,9937,"South",3
37,-76.0601501464844,35.7525672912598,39,9938,"South",3
37,-76.0486831665039,35.7468376159668,39,9939,"South",3
37,-76.0544128417969,35.7296485900879,39,9940,"South",3
37,-76.0429611206055,35.6952705383301,39,9941,"South",3
37,-76.0544128417969,35.6780815124512,39,9942,"South",3
37,-76.1059875488281,35.6952705383301,39,9943,"South",3
37,-76.1460876464844,35.701000213623,39,9944,"South",3
37,-76.1346282958984,35.6895408630371,39,9945,"South",3
37,-76.1117172241211,35.6723518371582,39,9946,"South",3
